,State Code,State Name,Year,Avg Rice Area (1000 ha),Avg Rice Production (1000 tons),Avg Rice Yield (Kg/ha),Avg Wheat Area (1000 ha),Avg Wheat Production (1000 tons),Avg Wheat Yield (Kg/ha),Avg Maize Area (1000 ha),Avg Maize Production (1000 tons),Avg Maize Yield (Kg/ha),Avg Chickpea Area (1000 ha),Avg Chickpea Production (1000 tons),Avg Chickpea Yield (Kg/ha),Avg Groundnut Area (1000 ha),Avg Groundnut Production (1000 tons),Avg Groundnut Yield (Kg/ha),Total State Nitrogen Consumption (tons),Total State Phosphate Consumption (tons),Total State Potash Consumption (tons),Total State Consumption (tons),Rice Production per Ton Fertilizer,Wheat Production per Ton Fertilizer,Maize Production per Ton Fertilizer,Chickpea Production per Ton Fertilizer,Groundnut Production per Ton Fertilizer,RICE_IRRIGATED_AREA_(1000_ha),WHEAT_IRRIGATED_AREA_(1000_ha),MAIZE_IRRIGATED_AREA_(1000_ha),CHICKPEA_IRRIGATED_AREA_(1000_ha),GROUNDNUT_IRRIGATED_AREA_(1000_ha),Annual_Rainfall
338,19,Kerala,2017,18.91,52.132,2697.348,0,0,200,0.007,0.016,719.205,0,0,0,0.027,0.038,139.416,138213,43294,60475,241982,0.215437512,0,6.61E-05,0,0.000157036,13.109,0,0,0,0,2664.9
90,6,Madhya Pradesh,2000,45.88648649,26.35675676,566.6183784,89.16756757,131.4054054,1474.287027,22.41351351,32.7027027,1514.211622,53.30540541,43.70810811,749.3702703,5.718918919,6.021621622,917.4148649,384346,300176,30587,715179,0.036853371,0.183737785,0.045726598,0.061114921,0.008419741,6.727,62.591,0.169,21.844,0.42,2491.2
91,6,Madhya Pradesh,2001,47.73513514,45.56216216,796.1856757,99.77567568,161.9891892,1629.855676,22.78648649,45.20810811,1896.081081,68.85945946,65.00810811,886.2624324,5.786486486,6.456756757,910.1981081,432028,308402,32031,772461,0.058983123,0.20970533,0.058524777,0.084157139,0.008358683,7.001,70.245,0.222,27.692,0.388,2639.6
92,6,Madhya Pradesh,2002,45.16486486,27.7,567.9405405,91.06756757,132.8648649,1500.963243,22.94594595,40.17837838,1558.928919,66.60810811,46.22432432,743.9048649,5.543243243,3.427027027,617.0310811,387126,284909,32538,704573,0.039314592,0.188575016,0.057025146,0.065606153,0.004863977,5.981,65.734,0.246,28.796,0.456,2388.2
93,6,Madhya Pradesh,2003,46.17837838,47.11351351,962.2508108,110.2432432,198.8432432,1818.885676,24.28648649,50.22702703,1844.825405,75.27567568,69.77837838,926.5651351,5.794594595,6.691891892,976.2681081,586436,347947,49118,983501,0.04790388,0.202178994,0.051069625,0.070948965,0.006804154,5.715,85.084,0.342,33.296,0.385,2511.3
94,6,Madhya Pradesh,2004,45.28540541,35.20567568,789.9332432,113.197027,197.84,1721.159189,23.60945946,33.0527027,1358.763784,72.60756757,66.79837838,895.297027,5.722162162,6.505405405,1103.34,617723,393253,55296,1066272,0.033017537,0.185543651,0.030998378,0.062646659,0.006101075,5.442,89.216,0.416,33.279,0.468,2440.1
95,6,Madhya Pradesh,2005,45.95864865,45.60783784,851.5283784,101.9624324,167.3610811,1655.947838,23.04432432,33.52756757,1361.052432,68.50243243,64.1872973,905.4345946,5.534864865,6.116216216,988.0413514,559921,322122,58811,940854,0.048474936,0.177882096,0.03563525,0.068222378,0.006500707,6.243,79.801,0.419,32.467,0.495,3376.4
96,6,Madhya Pradesh,2006,45.24459459,37.5472973,811.1835135,115.2005405,211.9045946,1751.54027,23.76864865,22.86513514,890.5037838,69.85540541,69.01810811,928.452973,5.330810811,5.058918919,853.1218919,730060,409822,65227,1205109,0.031156764,0.17583853,0.0189735,0.057271258,0.004197893,6.446,94.353,0.433,34.912,0.406,3484.2
97,6,Madhya Pradesh,2007,44.18648649,23.63675676,542.5151351,110.5216216,181.872973,1536.790811,22.75135135,30.03243243,1112.253243,71.77567568,51.96486486,741.1575676,5.435135135,5.043243243,823.8154054,795683,430260,75746,1301689,0.018158528,0.139720757,0.023071895,0.039921106,0.003874384,6.774,92.7,0.434,38.075,0.329,2922
98,6,Madhya Pradesh,2008,46.12432432,28.02513514,568.51,108.0459459,196.5459459,1791.795946,22.43783784,30.71891892,1218.744324,76.43243243,75.15675676,934.1383784,5.467567568,6.354054054,927.5527027,803415,530034,89963,1423412,0.019688702,0.138080855,0.021581186,0.052800424,0.00446396,8.194,90.555,0.393,39.817,0.462,2429.8
99,6,Madhya Pradesh,2009,43.05675676,36.63783784,861.5708108,120.5135135,239.6027027,1949.678108,21.95945946,27.53513514,1066.455676,81.29189189,86.97837838,1009.717027,5.597297297,6.743243243,911.7459459,941824,605634,113718,1661176,0.022055362,0.144236795,0.016575688,0.05235952,0.004059319,7.705,102.029,0.407,39.896,0.445,2381.4
100,6,Madhya Pradesh,2010,42.52702703,47.74594595,1121.624595,125.2189189,249.1837838,1896.324054,22.64594595,36.00540541,1354.652703,77.9,61.14864865,812.0443243,5.437837838,8.124324324,1158.767297,998310,741106,128327,1867743,0.025563445,0.133414385,0.019277494,0.032739327,0.004349808,8.696,109.095,0.443,37.804,0.477,3377.2
101,6,Madhya Pradesh,2011,44.64324324,60.01081081,1273.370541,132.1405405,330.4389189,2352.304324,23.02432432,34.58378378,1165.594595,82.0972973,88.84324324,1101.92,5.667567568,9.186486486,1127.261351,1061752,750760,79474,1891986,0.031718422,0.174651884,0.018279091,0.046957664,0.004855473,9.917,126.608,0.448,38.151,0.496,2409.3
